,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_14,None,34.84573341979974,4,7,5,1,13,8,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(13, 8), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,softmaxBeta2.5_14,-5,125.5376777919744,5,1,5,8,4,7,"[0, 0]","[(4, 7), [5, 7], [5, 8]]","[(1, 0), (0, 1)]","[0, 2]",2
2,softmaxBeta2.5_14,3,45.00000000000001,5,1,10,3,5,8,"[0, 0, 0, 0, 1, 1, 1]","[(5, 8), [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
3,softmaxBeta2.5_14,-3,113.19859051364818,10,3,3,3,5,1,"[0, 0, 0, 1]","[(5, 1), [5, 2], [4, 2], [3, 2], [3, 3]]","[(0, 1), (-1, 0), (-1, 0), (0, 1)]","[0, 2, 2, 0]",2
4,softmaxBeta2.5_14,-1,45.0,10,3,6,0,3,3,"[0, 0, 1, 1, 1, 1]","[(3, 3), [4, 3], [4, 2], [4, 1], [5, 1], [5, 0], [6, 0]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]","[0, 2, 2, 0, 2, 0]",2
5,softmaxBeta2.5_14,0,106.26020470831197,10,3,2,3,6,0,"[0, 0, 1, 1, 1, 1, 1]","[(6, 0), [7, 0], [8, 0], [8, 1], [8, 2], [9, 2], [10, 2], [10, 3]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]","[1, 1, 0, 0, 1, 1, 0]",1
6,softmaxBeta2.5_14,-1,36.86989764584401,2,3,6,6,10,3,"[0, 0, 0, 0, 0, 1, 1]","[(10, 3), [10, 4], [10, 5], [9, 5], [9, 6], [8, 6], [7, 6], [6, 6]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[2, 2, 0, 2, 0, 0, 0]",2
7,softmaxBeta2.5_14,-3,98.13010235415598,2,3,8,4,6,6,"[0, 0, 1, 1]","[(6, 6), [6, 5], [7, 5], [8, 5], [8, 4]]","[(0, -1), (1, 0), (1, 0), (0, -1)]","[0, 2, 2, 0]",2
8,softmaxBeta2.5_14,5,54.46232220802562,2,3,2,10,8,4,"[0, 1, 1, 1, 1, 1, 2]","[(8, 4), [8, 3], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [2, 3]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[1, 0, 0, 0, 0, 0, 0]",1
9,softmaxBeta2.5_14,1,45.0,2,10,6,7,2,3,"[0, 0, 1, 1, 1, 1, 1]","[(2, 3), [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 1, 1, 1]",1
10,softmaxBeta2.5_14,-5,98.13010235415598,6,7,1,9,2,10,"[0, 0]","[(2, 10), [2, 9], [1, 9]]","[(0, -1), (-1, 0)]","[0, 2]",2
11,softmaxBeta2.5_14,-5,113.19859051364818,6,7,0,8,1,9,"[0, 0]","[(1, 9), [0, 9], [0, 8]]","[(-1, 0), (0, -1)]","[2, 0]",2
12,softmaxBeta2.5_14,1,54.46232220802562,6,7,4,12,0,8,"[0, 1, 1, 1, 1, 1, 1]","[(0, 8), [0, 7], [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 0, 0, 0, 0, 1, 1]",1
13,softmaxBeta2.5_14,0,74.93151184050778,4,12,10,10,6,7,"[0, 0, 1, 1, 1, 1, 1]","[(6, 7), [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[1, 0, 0, 0, 1, 1, 1]",1
14,softmaxBeta2.5_14,-3,57.52880770915152,10,10,5,8,4,12,"[0, 0, 0, 0, 1]","[(4, 12), [4, 11], [4, 10], [5, 10], [5, 9], [5, 8]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]","[0, 0, 0, 2, 2]",2
15,softmaxBeta2.5_14,-3,113.19859051364818,10,10,3,10,5,8,"[0, 0, 0, 0]","[(5, 8), [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (-1, 0), (-1, 0), (0, 1)]","[0, 2, 2, 0]",2
16,softmaxBeta2.5_14,3,45.00000000000001,10,10,8,5,3,10,"[0, 0, 0, 0, 1, 1, 1]","[(3, 10), [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
17,softmaxBeta2.5_14,-1,66.80140948635182,8,5,13,7,10,10,"[0, 1, 1, 1, 1, 1]","[(10, 10), [10, 9], [10, 8], [10, 7], [11, 7], [12, 7], [13, 7]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 2, 2, 2]",2
18,softmaxBeta2.5_14,5,16.606980578617005,8,5,2,6,13,7,"[0, 0, 0, 0, 1, 1, 1]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [9, 6], [8, 6], [8, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
19,softmaxBeta2.5_14,1,54.46232220802562,2,6,4,1,8,5,"[0, 0, 0, 1, 1, 1, 1]","[(8, 5), [7, 5], [6, 5], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 1, 0, 0, 1, 1]",1
20,softmaxBeta2.5_14,3,45.0,4,1,9,3,2,6,"[0, 0, 1, 1, 1, 1, 1]","[(2, 6), [3, 6], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
21,softmaxBeta2.5_14,0,58.736268305622566,9,3,5,7,4,1,"[0, 0, 0, 0, 1, 1, 1]","[(4, 1), [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2, 2, 2]",2
22,softmaxBeta2.5_14,-5,71.56505117707799,9,3,4,5,5,7,"[0, 0, 0]","[(5, 7), [5, 6], [4, 6], [4, 5]]","[(0, -1), (-1, 0), (0, -1)]","[0, 2, 0]",2
23,softmaxBeta2.5_14,3,66.80140948635182,9,3,9,10,4,5,"[1, 1, 1, 1, 1, 1, 2]","[(4, 5), [5, 5], [5, 4], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 1, 1, 0, 0, 0, 0]",1
24,softmaxBeta2.5_14,5,45.0,9,10,3,9,9,3,"[0, 0, 0, 0, 0, 1, 1]","[(9, 3), [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
25,softmaxBeta2.5_14,-1,54.46232220802562,3,9,6,13,9,10,"[0, 0, 0, 1, 1, 1]","[(9, 10), [9, 11], [8, 11], [7, 11], [6, 11], [6, 12], [6, 13]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[2, 0, 0, 0, 2, 2]",2
26,softmaxBeta2.5_14,0,90.0,3,9,10,10,6,13,"[0, 0, 1, 1, 1, 1, 1]","[(6, 13), [6, 12], [6, 11], [6, 10], [6, 9], [5, 9], [4, 9], [3, 9]]","[(0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 1, 1, 1, 1]",1
27,softmaxBeta2.5_14,-1,45.00000000000001,10,10,7,6,3,9,"[0, 1, 1, 1, 1, 1, 1]","[(3, 9), [4, 9], [4, 8], [5, 8], [6, 8], [6, 7], [6, 6], [7, 6]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]","[0, 2, 0, 0, 2, 2, 0]",2
28,softmaxBeta2.5_14,-3,98.13010235415598,10,10,9,4,7,6,"[0, 0, 0, 1]","[(7, 6), [7, 5], [8, 5], [8, 4], [9, 4]]","[(0, -1), (1, 0), (0, -1), (1, 0)]","[2, 0, 2, 0]",2
29,softmaxBeta2.5_14,5,54.46232220802562,10,10,3,10,9,4,"[0, 0, 0, 1, 1, 1, 1]","[(9, 4), [9, 5], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 1, 0, 0, 0, 0, 0]",1
30,softmaxBeta2.5_14,1,45.0,3,10,6,14,10,10,"[0, 0, 0, 1, 1, 1, 1]","[(10, 10), [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 1, 1, 1]",1
31,softmaxBeta2.5_14,-5,98.13010235415598,6,14,4,9,3,10,"[0, 0]","[(3, 10), [4, 10], [4, 9]]","[(1, 0), (0, -1)]","[0, 2]",2
32,softmaxBeta2.5_14,-5,113.19859051364818,6,14,5,8,4,9,"[0, 0]","[(4, 9), [4, 8], [5, 8]]","[(0, -1), (1, 0)]","[2, 0]",2
33,softmaxBeta2.5_14,1,54.46232220802562,6,14,1,12,5,8,"[0, 0, 0, 1, 1, 1, 1]","[(5, 8), [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [6, 14]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 0, 0, 0, 0, 1, 1]",1
34,softmaxBeta2.5_14,5,41.63353933657021,1,12,2,6,6,14,"[0, 0, 0, 0, 1, 1, 1]","[(6, 14), [5, 14], [5, 13], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
35,softmaxBeta2.5_14,-3,62.10272896905237,2,6,4,11,1,12,"[0, 0, 0, 0]","[(1, 12), [2, 12], [3, 12], [3, 11], [4, 11]]","[(1, 0), (1, 0), (0, -1), (1, 0)]","[0, 2, 0, 2]",2
36,softmaxBeta2.5_14,5,16.606980578617005,2,6,3,0,4,11,"[0, 0, 0, 0, 1, 1, 1]","[(4, 11), [3, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 1, 0, 0, 0, 0, 0]",1
37,softmaxBeta2.5_14,3,46.84761026599459,3,0,8,2,2,6,"[0, 0, 0, 0, 0, 1, 1]","[(2, 6), [3, 6], [3, 5], [3, 4], [3, 3], [3, 2], [3, 1], [3, 0]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
38,softmaxBeta2.5_14,-1,56.88865803962797,8,2,4,5,3,0,"[0, 0, 0, 1, 1, 1]","[(3, 0), [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2, 2]",2
39,softmaxBeta2.5_14,0,106.26020470831197,8,2,0,2,4,5,"[0, 0, 0, 1, 1, 1, 1]","[(4, 5), [5, 5], [5, 4], [6, 4], [6, 3], [6, 2], [7, 2], [8, 2]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0)]","[1, 0, 1, 0, 0, 1, 1]",1
40,softmaxBeta2.5_14,1,38.65980825409008,0,2,3,6,8,2,"[0, 0, 0, 0, 1, 1, 1, 1]","[(8, 2), [7, 2], [6, 2], [5, 2], [4, 2], [3, 2], [2, 2], [1, 2], [0, 2]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 1, 1, 1]",1
41,softmaxBeta2.5_14,3,39.0938588862295,3,6,8,4,0,2,"[0, 0, 1, 1, 1, 1, 1]","[(0, 2), [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 1, 1]",1
